_id,Product Name,Price,Rating,URL,Availability,Category
B00k2scrape-628,Find Her (Detective D.D. Warren #8),£22.37,One,http://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,In stock,find her detective dd warren 8_373
B00k2scrape-629,Evicted: Poverty and Profit in the American City,£42.27,One,http://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,In stock,evicted poverty and profit in the american city_372
B00k2scrape-630,Drama,£38.70,Two,http://books.toscrape.com/catalogue/drama_371/index.html,In stock,drama_371
B00k2scrape-631,Dracula the Un-Dead,£35.63,Five,http://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,In stock,dracula the un dead_370
B00k2scrape-632,Digital Fortress,£58.00,Five,http://books.toscrape.com/catalogue/digital-fortress_369/index.html,In stock,digital fortress_369
B00k2scrape-633,"Death Note, Vol. 5: Whiteout (Death Note #5)",£52.41,One,http://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,In stock,death note vol 5 whiteout death note 5_368
B00k2scrape-634,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",£32.35,Three,http://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,In stock,data a love story how i gamed online dating to meet my match_367
B00k2scrape-635,Critique of Pure Reason,£20.75,One,http://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,In stock,critique of pure reason_366
B00k2scrape-636,Booked,£17.49,Five,http://books.toscrape.com/catalogue/booked_365/index.html,In stock,booked_365
B00k2scrape-637,"Blue Lily, Lily Blue (The Raven Cycle #3)",£34.13,Five,http://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,In stock,blue lily lily blue the raven cycle 3_364
B00k2scrape-638,Approval Junkie: Adventures in Caring Too Much,£58.81,Five,http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,In stock,approval junkie adventures in caring too much_363
B00k2scrape-639,An Abundance of Katherines,£10.00,Five,http://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,In stock,an abundance of katherines_362
B00k2scrape-640,America's War for the Greater Middle East: A Military History,£51.22,Two,http://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,In stock,americas war for the greater middle east a military history_361
B00k2scrape-641,Alight (The Generations Trilogy #2),£58.59,Four,http://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,In stock,alight the generations trilogy 2_360
B00k2scrape-642,A Girl's Guide to Moving On (New Beginnings #2),£31.30,One,http://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,In stock,a girls guide to moving on new beginnings 2_359
B00k2scrape-643,A Game of Thrones (A Song of Ice and Fire #1),£46.42,Two,http://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,In stock,a game of thrones a song of ice and fire 1_358
B00k2scrape-644,A Feast for Crows (A Song of Ice and Fire #4),£17.21,Four,http://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,In stock,a feast for crows a song of ice and fire 4_357
B00k2scrape-645,A Clash of Kings (A Song of Ice and Fire #2),£10.79,Three,http://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,In stock,a clash of kings a song of ice and fire 2_356
B00k2scrape-646,Vogue Colors A to Z: A Fashion Coloring Book,£52.35,Four,http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,In stock,vogue colors a to z a fashion coloring book_355
B00k2scrape-647,The Shining (The Shining #1),£27.88,Three,http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,In stock,the shining the shining 1_354
B00k2scrape-648,The Pilgrim's Progress,£50.26,Two,http://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,In stock,the pilgrims progress_353
B00k2scrape-649,The Perfect Play (Play by Play #1),£59.99,Three,http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,In stock,the perfect play play by play 1_352
B00k2scrape-650,The Passion of Dolssa,£28.32,Five,http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,In stock,the passion of dolssa_351
B00k2scrape-651,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,£38.71,Three,http://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,In stock,the jazz of physics the secret link between music and the structure of the universe_350
B00k2scrape-652,The Hunger Games (The Hunger Games #1),£29.85,Five,http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,In stock,the hunger games the hunger games 1_349
B00k2scrape-653,The Hound of the Baskervilles (Sherlock Holmes #5),£14.82,Two,http://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,In stock,the hound of the baskervilles sherlock holmes 5_348
B00k2scrape-654,The Gunning of America: Business and the Making of American Gun Culture,£16.81,Four,http://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,In stock,the gunning of america business and the making of american gun culture_347
B00k2scrape-655,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,£28.23,Two,http://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,In stock,the geography of bliss one grumps search for the happiest places in the world_346
B00k2scrape-656,The Demonists (Demonist #1),£52.11,Two,http://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,In stock,the demonists demonist 1_345
B00k2scrape-657,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",£27.88,Two,http://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,In stock,the demon prince of momochi house vol 4 the demon prince of momochi house 4_344
B00k2scrape-658,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),£59.71,Three,http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,In stock,the bone hunters lexy vaughan steven macaulay 2_343
B00k2scrape-659,The Beast (Black Dagger Brotherhood #14),£46.08,Five,http://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,In stock,the beast black dagger brotherhood 14_342
B00k2scrape-660,Some Women,£13.73,Five,http://books.toscrape.com/catalogue/some-women_341/index.html,In stock,some women_341
B00k2scrape-662,Shopaholic Ties the Knot (Shopaholic #3),£48.39,Five,http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,In stock,shopaholic ties the knot shopaholic 3_340
B00k2scrape-661,Paper and Fire (The Great Library #2),£49.45,Five,http://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,In stock,paper and fire the great library 2_339
B00k2scrape-663,Outlander (Outlander #1),£19.67,Five,http://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,In stock,outlander outlander 1_338
B00k2scrape-664,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",£12.36,Three,http://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,In stock,orchestra of exiles the story of bronislaw huberman the israel philharmonic and the one thousand jews he saved from nazi horrors_337
B00k2scrape-665,No One Here Gets Out Alive,£20.02,Five,http://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,In stock,no one here gets out alive_336
B00k2scrape-667,Night Shift (Night Shift #1-20),£12.75,Four,http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,In stock,night shift night shift 1 20_335
B00k2scrape-666,Needful Things,£47.51,Four,http://books.toscrape.com/catalogue/needful-things_334/index.html,In stock,needful things_334
B00k2scrape-668,Mockingjay (The Hunger Games #3),£20.44,Four,http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,In stock,mockingjay the hunger games 3_333
B00k2scrape-669,Misery,£34.79,Two,http://books.toscrape.com/catalogue/misery_332/index.html,In stock,misery_332
B00k2scrape-670,Little Women (Little Women #1),£28.07,Four,http://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,In stock,little women little women 1_331
B00k2scrape-671,It,£25.01,Three,http://books.toscrape.com/catalogue/it_330/index.html,In stock,it_330
B00k2scrape-672,Harry Potter and the Sorcerer's Stone (Harry Potter #1),£13.90,Three,http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,In stock,harry potter and the sorcerers stone harry potter 1_329
B00k2scrape-673,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),£24.17,Four,http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,In stock,harry potter and the prisoner of azkaban harry potter 3_328
B00k2scrape-674,Harry Potter and the Order of the Phoenix (Harry Potter #5),£31.63,Four,http://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,In stock,harry potter and the order of the phoenix harry potter 5_327
B00k2scrape-675,Harry Potter and the Half-Blood Prince (Harry Potter #6),£48.75,Five,http://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,In stock,harry potter and the half blood prince harry potter 6_326
B00k2scrape-676,Harry Potter and the Chamber of Secrets (Harry Potter #2),£14.74,One,http://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,In stock,harry potter and the chamber of secrets harry potter 2_325
B00k2scrape-678,Gone with the Wind,£32.49,Three,http://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,In stock,gone with the wind_324
B00k2scrape-677,God Is Not Great: How Religion Poisons Everything,£27.80,One,http://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,In stock,god is not great how religion poisons everything_323
B00k2scrape-679,Girl With a Pearl Earring,£26.77,One,http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,In stock,girl with a pearl earring_322
B00k2scrape-680,"Fruits Basket, Vol. 4 (Fruits Basket #4)",£50.44,Four,http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,In stock,fruits basket vol 4 fruits basket 4_321
B00k2scrape-681,Far From True (Promise Falls Trilogy #2),£34.93,Two,http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,In stock,far from true promise falls trilogy 2_320
B00k2scrape-682,Dark Lover (Black Dagger Brotherhood #1),£12.87,One,http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,In stock,dark lover black dagger brotherhood 1_319
B00k2scrape-683,Confessions of a Shopaholic (Shopaholic #1),£48.94,Two,http://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,In stock,confessions of a shopaholic shopaholic 1_318
B00k2scrape-684,Changing the Game (Play by Play #2),£13.38,Three,http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,In stock,changing the game play by play 2_317
B00k2scrape-687,Candide,£58.63,Three,http://books.toscrape.com/catalogue/candide_316/index.html,In stock,candide_316
B00k2scrape-685,Can You Keep a Secret?,£21.94,One,http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,In stock,can you keep a secret_315
B00k2scrape-686,Atlas Shrugged,£26.58,Five,http://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,In stock,atlas shrugged_314
B00k2scrape-688,Animal Farm,£57.22,Three,http://books.toscrape.com/catalogue/animal-farm_313/index.html,In stock,animal farm_313
B00k2scrape-689,A Walk to Remember,£56.43,One,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,In stock,a walk to remember_312
B00k2scrape-690,A New Earth: Awakening to Your Life's Purpose,£55.65,Five,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,In stock,a new earth awakening to your lifes purpose_311
B00k2scrape-691,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",£27.62,One,http://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,In stock,a history of god the 4000 year quest of judaism christianity and islam_310
B00k2scrape-692,'Salem's Lot,£49.56,Four,http://books.toscrape.com/catalogue/salems-lot_309/index.html,In stock,salems lot_309
B00k2scrape-695,Zero History (Blue Ant #3),£34.77,One,http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,In stock,zero history blue ant 3_308
B00k2scrape-693,Wuthering Heights,£17.73,Three,http://books.toscrape.com/catalogue/wuthering-heights_307/index.html,In stock,wuthering heights_307
B00k2scrape-694,World War Z: An Oral History of the Zombie War,£21.80,One,http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,In stock,world war z an oral history of the zombie war_306
B00k2scrape-696,Wild: From Lost to Found on the Pacific Crest Trail,£46.02,Three,http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,In stock,wild from lost to found on the pacific crest trail_305
B00k2scrape-697,"Where'd You Go, Bernadette",£18.13,One,http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,In stock,whered you go bernadette_304
B00k2scrape-698,When You Are Engulfed in Flames,£30.89,Five,http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,In stock,when you are engulfed in flames_303
B00k2scrape-699,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,£31.95,Three,http://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,In stock,we the people the modern day figures who have reshaped and affirmed the founding fathers vision of america_302
